"pitches","player_id","player_name","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance","pitcher_run_exp","run_exp","bat_speed","swing_length","pa","bip","singles","doubles","triples","hrs","so","k_percent","bb","bb_percent","api_break_z_with_gravity","api_break_z_induced","api_break_x_arm","api_break_x_batter_in","hyper_speed","bbdist","hardhit_percent","barrels_per_bbe_percent","barrels_per_pa_percent","release_pos_z","release_pos_x","plate_x","plate_z","obp","barrels_total","batter_run_value_per_100","xobp","xslg","pitcher_run_value_per_100","xbadiff","xobpdiff","xslgdiff","wobadiff","swing_miss_percent","arm_angle","attack_angle","attack_direction","swing_path_tilt","rate_ideal_attack_angle","intercept_ball_minus_batter_pos_x_inches","intercept_ball_minus_batter_pos_y_inches"
1520,641432,"Calhoun, Willie",1520,100,0.242,0.146,0.257,0.388,0.305,0.305,0.258,88,363,89.6,12.2,2245,89.3,89.48,90,641,879,0.20000000000000284,6.46,116,146,121,152,295,321,297,"2.782","-2.782","68.6","6.6",401,314,55,23,0,10,51,12.7,35,8.7,2.30883,0.59702,0.34387,-0.2804,"91.9",154,39.490445859872615,3.1847133757961785,2.493765586034913,5.76,-1.58,-0.17,2.28,0.309,10,"-0.183026316",0.325,0.36,"0.183026316",-0.016,-0.016000000000000014,0.028,0,14,"38.2",2.9151021557306054,-1.3830254648295055,22.94784918619161,0.39185750636132316,37.434815308574905,31.516417739956154
1518,643393,"Kemp, Tony",1518,100,0.204,0.092,0.215,0.296,0.27,0.293,0.238,75,368,84,9.3,2215,89.7,89.85,102,703,815,0.20000000000000284,6.38,110,145,100,150,286,316,296,"15.986","-15.986","62.4","6.7",428,337,54,13,3,5,41,9.6,44,10.3,2.2637,0.61108,0.3939,-0.28968,"90.2",143,20.238095238095237,1.1904761904761905,0.9345794392523363,5.76,-1.22,-0.21,2.27,0.297,4,"-1.053096179",0.328,0.317,"1.053096179",-0.034,-0.031000000000000028,-0.021,-0.023,14.5,"38.7",8.851604296488253,-1.5195230140998937,32.11743688521597,0.5518518518518518,33.40307325822083,24.007556265910235
1516,805779,"Wilson, Jacob",1516,100,0.316,0.117,0.329,0.433,0.349,0.306,0.284,135,427,84.9,8,2272,89.7,89.63,81,769,747,-0.10000000000000853,6.38,108,150,117,147,298,317,282,"-9.632","9.632","61.7","6.0",463,394,105,19,2,9,37,8,27,5.8,2.26846,0.6194,0.3972,0.15356,"90.6",138,24.173027989821882,1.7811704834605597,1.511879049676026,5.73,-1.04,0.18,2.32,0.362,7,"0.635356201",0.333,0.358,"-0.635356201",0.032,0.02899999999999997,0.075,0.043,10.5,"36.9",2.104675399982342,-0.7094467054633202,34.92199904857246,0.34685314685314683,33.71152043265215,30.16430450984673
1513,621466,"Stewart, DJ",1513,100,0.211,0.192,0.255,0.403,0.323,0.333,0.222,67,318,89.4,17.3,2216,89.5,89.67,230,693,820,0.20000000000000284,6.44,117,146,121,151,292,324,300,"-6.434","6.434","69.5","7.1",379,217,38,13,0,16,104,27.4,46,12.1,2.25169,0.66463,0.3708,-0.25043,"91.9",163,42.129629629629626,10.185185185185185,5.804749340369393,5.71,-1.2,-0.08,2.4,0.329,22,"0.425247852",0.341,0.404,"-0.425247852",-0.011,-0.01200000000000001,-0.001,-0.01,33.2,"36.9",10.418830186915768,-2.021592111668872,25.318988856434068,0.5877742946708464,37.68900608022817,29.183365046776768
1511,670097,"Short, Zack",1511,100,0.191,0.113,0.254,0.304,0.271,0.288,0.201,59,309,85.7,19,2282,89.6,89.94,159,619,892,0.30000000000001137,6.49,108,150,114,145,298,322,288,"15.451","-15.451","66.6","6.8",361,218,38,14,0,7,98,27.1,44,12.2,2.196,0.69612,0.31681,-0.0133,"90.9",156,31.944444444444443,7.4074074074074066,4.43213296398892,5.73,-0.37,0.21,2.34,0.293,16,"-1.022567836",0.303,0.333,"1.022567836",-0.01,-0.010000000000000009,-0.029,-0.017,25.7,"39.7",9.25391353713425,0.5842935423736111,33.0341000336192,0.5613079019073569,35.17762835677603,34.07572394085277
1504,669234,"Malloy, Justyn-Henry",1504,100,0.205,0.134,0.294,0.339,0.29,0.276,0.185,61,298,87.2,18.9,2264,88.6,88.8,219,639,865,0.20000000000000284,6.41,108,151,122,146,300,325,291,"5.666","-5.666","67.2","6.9",348,186,40,11,1,9,116,33.3,42,12.1,2.38432,0.56432,0.2645,-0.03832,"90.6",166,34.946236559139784,8.60215053763441,4.597701149425287,5.68,-0.47,0.24,2.29,0.307,16,"-0.376728723",0.29,0.322,"0.376728723",0.02,0.017000000000000015,0.017,0.014,34.3,"38.3",16.088917372103282,0.43710330367417843,41.27894367012847,0.4729299363057325,38.351793955217644,31.779879492376605
1502,519058,"Moustakas, Mike",1502,100,0.247,0.145,0.296,0.392,0.294,0.27,0.217,87,352,89,18,2270,89.1,89.46,218,799,703,0.4000000000000057,6.47,116,146,126,151,296,326,302,"8.118","-8.118","69.6","7.2",385,265,60,15,0,12,95,24.7,22,5.7,2.3434,0.56744,0.32442,-0.24222,"91.3",160,37.93103448275862,5.747126436781609,3.896103896103896,5.72,-1.14,-0.18,2.38,0.291,15,"-0.540479361",0.265,0.352,"0.540479361",0.03,0.025999999999999968,0.04,0.024,27.3,"37.3",7.550890294317706,-4.860373834446321,26.620307980865352,0.47494033412887826,36.55472774063252,34.70938266108556
1494,660644,"Bruján, Vidal",1494,100,0.206,0.081,0.265,0.287,0.254,0.246,0.201,74,359,83.8,8.3,2213,89.5,89.66,187,777,716,0.20000000000000284,6.44,112,146,105,149,289,319,293,"18.623","-18.623","64.4","6.8",395,276,51,19,2,2,85,21.5,28,7.1,2.21501,0.68921,0.4481,-0.44108,"90.3",140,24.45255474452555,1.4598540145985401,1.0126582278481013,5.72,-0.91,-0.05,2.32,0.275,4,"-1.246519411",0.27,0.267,"1.246519411",0.005,0.0050000000000000044,0.02,0.008,24.1,"37.7",5.971308477084045,0.9114811457148709,31.76355676531595,0.45527156549520764,36.42905088449341,27.310137625230524
1483,669003,"Mitchell, Garrett",1483,100,0.243,0.185,0.348,0.429,0.328,0.303,0.232,80,329,86.6,4.1,2237,89.4,89.78,232,663,820,0.3999999999999915,6.47,114,145,108,150,291,320,301,"-3.69","3.69","72.2","7.1",375,212,46,18,5,11,122,32.5,39,10.4,2.28072,0.61707,0.35428,-0.24238,"91.6",140,38.388625592417064,8.530805687203792,4.8,5.72,-1.22,-0.14,2.38,0.325,18,"0.24881996",0.315,0.362,"-0.24881996",0.011,0.010000000000000009,0.067,0.025,35,"38.6",8.510838199376753,4.7847119523163135,33.05587681159946,0.5504587155963303,36.62509969659047,27.612689583378728
1466,667472,"Myers, Dane",1466,100,0.277,0.12,0.358,0.397,0.316,0.323,0.273,99,358,91,9.3,2291,89.5,89.55,174,684,782,0.09999999999999432,6.41,107,151,118,147,305,319,289,"3.126","-3.126","68.6","7.0",390,262,73,17,1,8,100,25.6,23,5.9,2.29377,0.61141,0.37492,-0.02563,"92.1",156,45.038167938931295,6.870229007633588,4.615384615384616,5.77,-0.36,0.11,2.38,0.326,18,"-0.213233288",0.324,0.413,"0.213233288",0.004,0.0020000000000000018,-0.016,-0.007,25.4,"38.5",8.16453023204438,5.060873301045177,28.897630029782242,0.5351882160392799,35.85959097653983,28.063601967917236
1458,677588,"Tena, José",1458,100,0.255,0.097,0.338,0.353,0.293,0.305,0.249,84,329,89.4,4.8,2286,89,89.25,158,687,771,0.29999999999999716,6.44,116,147,106,150,290,320,302,"9.288","-9.288","68.7","6.7",356,243,60,19,2,3,87,24.4,25,7,2.38044,0.54318,0.2967,-0.18447,"91.5",148,44.583333333333336,7.083333333333333,4.775280898876404,5.77,-1.08,-0.19,2.27,0.309,17,"-0.637037037",0.304,0.389,"0.637037037",0.006,0.0050000000000000044,-0.036,-0.012,23,"36.7",3.7278023164145906,2.992083059160564,35.28937036733458,0.3397626112759644,34.72526920579165,31.573271683467315
1456,605119,"Anderson, Brian",1456,100,0.223,0.139,0.304,0.362,0.295,0.318,0.233,72,323,87.8,9.9,2243,88.8,89.1,237,712,744,0.29999999999999716,6.49,108,151,121,147,303,321,287,"5.17","-5.17","70.6","7.5",366,216,48,12,3,9,110,30.1,36,9.8,2.34146,0.60477,0.30722,0.12599,"91.5",150,38.139534883720934,10.69767441860465,6.284153005464481,5.7,-0.98,0.16,2.29,0.306,23,"-0.355082418",0.319,0.396,"0.355082418",-0.01,-0.013000000000000012,-0.034,-0.023,33.3,"38.9",12.94714153076517,2.6678045317641708,32.81231023413481,0.5571428571428572,40.944849344328844,30.626669948402107
1452,668472,"Pratto, Nick",1452,100,0.232,0.121,0.388,0.353,0.292,0.278,0.209,71,306,87.5,13.4,2242,89.2,89.44,221,626,825,0.20000000000000284,6.4,118,146,119,151,295,326,304,"11.728","-11.728","68.4","7.0",345,172,48,16,0,7,138,40,29,8.4,2.29461,0.61151,0.37122,-0.25014,"91.2",161,41.86046511627907,8.13953488372093,4.057971014492753,5.83,-0.93,-0.18,2.29,0.307,14,"-0.807713499",0.287,0.339,"0.807713499",0.023,0.020000000000000018,0.014,0.014,35.3,"40.5",12.874632919957367,-7.776479270890733,40.92611887863898,0.3111111111111111,33.60423015457004,31.55803698395149
1446,571912,"Maile, Luke",1446,100,0.214,0.127,0.283,0.342,0.284,0.289,0.214,69,322,86,12.1,2270,89.4,89.7,175,645,801,0.29999999999999716,6.43,108,151,121,147,299,320,288,"11.177","-11.177","65.8","6.6",362,223,46,14,0,9,102,28.2,28,7.7,2.26714,0.62741,0.30197,0.04445,"90.7",148,30.493273542600896,8.071748878923767,4.972375690607735,5.88,-0.62,0.19,2.36,0.294,18,"-0.772959889",0.295,0.357,"0.772959889",0,-0.0010000000000000009,-0.015,-0.005,27.1,"39.6",12.697653874279219,0.46745630687570955,34.452787984606395,0.5542725173210161,37.00091486170236,32.01261898280718
1423,663611,"Madrigal, Nick",1423,100,0.253,0.076,0.275,0.329,0.281,0.287,0.268,90,356,84.6,3.1,2295,89.5,89.73,65,658,765,0.20000000000000284,6.42,108,149,110,147,296,311,281,"13.687","-13.687","63.8","6.3",387,328,68,19,1,2,34,8.8,13,3.4,2.29155,0.61048,0.29078,0.06014,"90.3",133,25.382262996941897,0.6116207951070336,0.516795865633075,5.73,-0.71,0.16,2.23,0.302,2,"-0.961841181",0.316,0.326,"0.961841181",-0.015,-0.014000000000000012,0.003,-0.006,9.9,"38.0",2.6138951623266595,4.22812146670643,27.575631690806883,0.37388724035608306,33.45845095848388,26.62606766499316
1408,620443,"Torrens, Luis",1408,100,0.22,0.119,0.28,0.34,0.278,0.34,0.271,70,318,90.9,10.4,2265,89.2,89.43,153,661,746,0.20000000000000284,6.45,108,151,121,147,304,321,291,"10.393","-10.393","69.3","7.2",349,237,43,21,1,5,82,23.5,26,7.4,2.36885,0.57453,0.30785,0.08088,"92.1",158,50.210970464135016,10.126582278481013,6.876790830945559,5.74,-0.68,0.17,2.3,0.287,24,"-0.738139205",0.334,0.446,"0.738139205",-0.051,-0.04700000000000004,-0.106,-0.062,23.1,"37.3",10.027599391394494,4.158758369354404,29.571869172023035,0.5661641541038526,38.69411649619073,26.1392803311221
1387,672279,"Siani, Michael",1387,100,0.225,0.053,0.32,0.278,0.255,0.247,0.209,72,320,79.4,2.6,2230,88.9,89.2,199,671,715,0.29999999999999716,6.46,113,146,101,149,289,320,301,"19.977","-19.977","64.7","6.9",359,232,61,7,2,2,100,27.9,24,6.7,2.35345,0.57077,0.2787,-0.09811,"90.0",129,23.24561403508772,2.1929824561403506,1.392757660167131,5.73,-0.72,-0.17,2.32,0.284,5,"-1.440302812",0.271,0.267,"1.440302812",0.016,0.012999999999999956,0.011,0.008,29.7,"36.9",6.878904783556802,2.7007068685869267,31.2920835911141,0.4015748031496063,37.69614289785865,27.61909398235819
1381,408234,"Cabrera, Miguel",1381,100,0.258,0.096,0.317,0.354,0.3,0.302,0.247,86,333,89.1,7.4,2264,89.5,89.79,171,667,714,0.29999999999999716,6.47,109,151,123,147,303,325,286,"7.522","-7.522","66.6","7.3",369,263,62,20,0,4,73,19.8,31,8.4,2.18875,0.69703,0.35651,-0.00025,"91.3",151,37.6425855513308,4.182509505703422,2.9810298102981028,5.68,-0.75,0.17,2.39,0.322,11,"-0.54467777",0.315,0.365,"0.54467777",0.011,0.007000000000000006,-0.011,-0.002,25.6,"38.8",5.972629885299739,6.408308155927081,32.51253202266084,0.48253968253968255,39.73453068280481,26.529783232108784
1371,605361,"Martini, Nick",1371,100,0.228,0.166,0.254,0.394,0.296,0.288,0.226,73,320,87.6,16.8,2237,90.2,90.51,141,653,717,0.29999999999999716,6.41,116,146,117,151,291,323,299,"1.723","-1.723","68.2","6.7",352,252,47,11,3,12,71,20.2,22,6.3,2.15734,0.67644,0.39096,-0.29421,"91.4",160,35.85657370517929,6.772908366533864,4.829545454545454,5.75,-1.39,-0.1,2.4,0.288,17,"-0.12567469",0.288,0.364,"0.12567469",0.002,0,0.03,0.008,21.6,"37.5",8.462994002056558,0.5578669271993018,30.533721092598572,0.5195439739413681,36.143778286728946,25.772079723572343
1364,641645,"Guillorme, Luis",1364,100,0.209,0.077,0.271,0.286,0.259,0.262,0.214,60,287,84.8,7.3,2255,90.1,90.31,110,576,788,0.20000000000000284,6.42,114,147,110,151,283,316,300,"15.673","-15.673","62.9","7.3",326,222,42,15,2,1,71,21.8,33,10.1,2.15383,0.69732,0.38949,-0.30606,"90.0",163,23.076923076923077,1.809954751131222,1.2269938650306749,5.76,-1.29,-0.13,2.37,0.288,4,"-1.149046921",0.294,0.279,"1.149046921",-0.005,-0.006000000000000005,0.007,-0.003,19.1,"37.9",4.409963160885797,12.480170938142733,34.63283088374057,0.39086294416243655,38.145107270023004,19.653723636887324
1363,680911,"Miller, Owen",1363,100,0.251,0.1,0.302,0.35,0.281,0.28,0.245,83,331,86.2,12.2,2270,88.9,89.1,127,661,702,0.19999999999998863,6.43,106,150,119,147,300,318,285,"14.055","-14.055","68.4","6.7",356,263,60,18,0,5,72,20.2,18,5.1,2.33649,0.59763,0.30858,-0.07248,"90.7",160,29.88505747126437,3.065134099616858,2.247191011235955,5.73,-0.36,0.23,2.26,0.292,8,"-1.031181218",0.289,0.344,"1.031181218",0.006,0.0030000000000000027,0.006,0.001,19.2,"39.0",8.895310407924837,-0.24919630584180608,33.02654143521383,0.5054347826086957,38.58064883764816,30.87128791048601
1345,668800,"Knizner, Andrew",1345,100,0.211,0.135,0.247,0.346,0.258,0.273,0.225,75,355,87.5,14.1,2254,88.3,88.57,193,734,611,0.29999999999999716,6.42,107,151,121,147,304,323,290,"15.459","-15.459","68.8","6.9",377,269,51,12,0,12,90,23.9,14,3.7,2.39462,0.57933,0.25365,0.04401,"91.5",159,36.059479553903344,6.319702602230483,4.509283819628647,5.72,-0.67,0.26,2.24,0.248,17,"-1.14936803",0.261,0.367,"1.14936803",-0.014,-0.013000000000000012,-0.021,-0.015,26.3,"37.9",8.702609976570388,0.18447563082651847,25.78537151225742,0.5872689938398358,36.983764904070874,32.89248314119191
1342,700242,"Sweeney, Trey",1342,100,0.217,0.117,0.27,0.334,0.271,0.277,0.212,72,332,89.2,11.4,2266,89,89.14,197,686,656,0.09999999999999432,6.39,114,146,115,151,293,326,301,"12.939","-12.939","72.1","7.5",367,242,52,10,1,9,95,25.9,29,7.9,2.38668,0.54049,0.32254,-0.23357,"91.6",148,39.33054393305439,7.112970711297072,4.632152588555858,5.74,-1.11,-0.15,2.38,0.278,17,"-0.964157973",0.276,0.349,"0.964157973",0.005,0.0020000000000000018,-0.015,-0.006,28.7,"37.8",8.263654449237615,-2.893173979714113,26.697813350108753,0.5508982035928144,35.95252680244073,33.50462460370124
1337,672724,"Peraza, Oswald",1337,100,0.173,0.094,0.226,0.267,0.233,0.283,0.221,57,329,87.1,9.5,2251,89.1,89.22,229,691,646,0.10000000000000853,6.44,110,151,117,146,298,323,288,"21.021","-21.021","70.9","7.5",360,232,38,13,0,6,97,26.9,25,6.9,2.30487,0.62735,0.35443,0.06625,"91.8",132,32.900432900432904,5.627705627705628,3.6111111111111107,5.76,-0.57,0.12,2.27,0.244,13,"-1.572251309",0.288,0.347,"1.572251309",-0.048,-0.043999999999999984,-0.08,-0.05,33.1,"38.5",7.769832618767955,-4.6978435770667035,25.74256287110813,0.4805194805194805,38.2805259128441,29.966735193390605
1337,678554,"Mead, Curtis",1337,100,0.238,0.085,0.305,0.323,0.284,0.292,0.238,76,319,87.6,15.7,2275,88.7,88.87,142,641,695,0.20000000000000284,6.43,108,150,121,147,301,323,285,"9.736","-9.736","70.9","7.1",355,238,61,8,2,5,83,23.4,25,7,2.37613,0.57771,0.31202,-0.12568,"91.5",159,33.755274261603375,4.641350210970464,3.0985915492957745,5.79,0.08,0.16,2.38,0.308,11,"-0.728197457",0.309,0.347,"0.728197457",0,-0.0010000000000000009,-0.024,-0.008,22.2,"39.2",2.942490625701771,1.7717203250700428,31.577209435694368,0.36593591905564926,37.579927347969225,27.40899512575561
1317,624503,"Gordon, Nick",1317,100,0.214,0.142,0.244,0.356,0.256,0.27,0.227,75,351,86.6,7.3,2248,89.5,89.64,231,785,532,0.09999999999999432,6.42,114,146,109,151,290,319,298,"18.786","-18.786","66.4","7.1",368,277,47,16,2,10,78,21.2,12,3.3,2.25998,0.63028,0.32615,-0.23754,"90.8",143,32,5.818181818181818,4.3478260869565215,5.76,-1.45,-0.21,2.39,0.24,16,"-1.42642369",0.254,0.371,"1.42642369",-0.013,-0.014000000000000012,-0.015,-0.014,29.4,"38.8",8.254060199930608,3.8667227950099385,33.946899296459705,0.425,36.568561835657626,23.989017962582672
1314,621563,"Wendle, Joey",1314,100,0.214,0.087,0.267,0.301,0.24,0.261,0.232,71,332,87.7,3.8,2207,89.4,89.7,158,625,689,0.29999999999999716,6.47,116,147,108,151,288,318,300,"24.939","-24.939","66.5","6.9",354,263,49,17,3,2,75,21.2,14,4,2.26221,0.63478,0.43609,-0.3535,"91.3",130,38.02281368821293,3.041825095057034,2.2598870056497176,5.73,-1.51,-0.1,2.25,0.248,8,"-1.897945205",0.268,0.323,"1.897945205",-0.018,-0.020000000000000018,-0.022,-0.021,25.3,"37.8",3.642868999425626,1.6024993471790032,28.44180620294171,0.4065573770491803,37.67954950728081,23.915201070526848
1295,649557,"Díaz, Aledmys",1295,100,0.217,0.098,0.26,0.315,0.254,0.267,0.232,75,346,87.4,11,2266,88.7,88.81,155,689,606,0.09999999999999432,6.36,108,151,119,146,300,321,290,"21.531","-21.531","68.8","7.5",374,278,50,20,1,4,73,19.5,16,4.3,2.38177,0.56285,0.28697,0.02557,"91.2",137,33.45323741007194,2.5179856115107913,1.8716577540106951,5.76,-0.53,0.07,2.23,0.263,7,"-1.662625483",0.279,0.32,"1.662625483",-0.015,-0.016000000000000014,-0.005,-0.013,22.5,"38.4",5.614977898137999,-6.541232754120294,27.323895962615214,0.5451388888888888,38.89404009776559,30.41815940115856
1289,664770,"Lukes, Nathan",1289,100,0.278,0.128,0.305,0.406,0.338,0.329,0.274,78,281,86.3,7.9,2246,90.1,90.19,97,636,653,0.10000000000000853,6.46,115,146,109,150,285,319,298,"-9.324","9.324","64.6","6.2",334,250,57,12,3,6,44,13.2,38,11.4,2.20303,0.70653,0.44693,-0.35054,"90.8",159,33.87096774193548,4.032258064516129,2.9940119760479043,5.77,-1.4,-0.05,2.45,0.362,10,"0.723351435",0.36,0.38,"-0.723351435",0.004,0.0020000000000000018,0.026,0.009,15.3,"38.5",5.698337617406269,9.905271201626793,32.69282624999329,0.40653357531760437,37.156393167451405,24.673474235370588
1280,666150,"Fletcher, Dominic",1280,100,0.234,0.076,0.303,0.31,0.26,0.25,0.221,74,316,85,9.9,2245,89.2,89.47,130,615,665,0.29999999999999716,6.48,114,146,107,151,283,319,300,"18.165","-18.165","64.7","6.4",341,241,57,13,1,3,80,23.5,16,4.7,2.32838,0.58063,0.40764,-0.1373,"90.6",154,30.70539419087137,2.4896265560165975,1.7595307917888565,5.71,-0.82,-0.18,2.24,0.277,6,"-1.419140625",0.265,0.296,"1.419140625",0.013,0.01200000000000001,0.014,0.01,21.1,"36.5",0.665536366609959,5.638631825148267,27.49078428760512,0.3224181360201511,35.152570769402665,26.4002838846611
1280,642180,"Wade, Tyler",1280,100,0.222,0.038,0.295,0.259,0.257,0.262,0.218,65,293,79.2,8,2266,89.5,89.57,133,562,718,0.09999999999999432,6.43,112,146,103,150,281,316,297,"13.155","-13.155","61.2","6.3",334,228,57,5,3,0,73,21.9,29,8.7,2.35063,0.59194,0.36218,-0.29352,"89.6",135,17.62114537444934,0.881057268722467,0.5988023952095809,5.66,-1.34,-0.11,2.25,0.298,2,"-1.027734375",0.295,0.274,"1.027734375",0.004,0.0030000000000000027,-0.015,-0.005,23.7,"36.7",4.375464468998094,-0.5157865635131031,32.08086155663105,0.434052757793765,35.8033445512301,26.616009790474568
1278,701358,"Smith, Cam",1278,100,0.28,0.142,0.379,0.422,0.339,0.342,0.278,81,289,89.2,7.6,2352,89.2,89.09,178,638,640,-0.10000000000000853,6.43,108,152,122,147,298,324,289,"-5.218","5.218","72.2","7.2",319,202,56,16,2,7,87,27.3,26,8.2,2.43097,0.50121,0.21192,0.02225,"92.0",145,44.554455445544555,7.425742574257425,4.702194357366771,5.77,-0.98,0.24,2.35,0.348,15,"0.40829421",0.346,0.436,"-0.40829421",0.002,0.0020000000000000018,-0.014,-0.003,27.9,"37.0",5.40007180620262,0.5852362679355168,37.7038586226578,0.3814756671899529,39.996327483079675,27.786086373301494
1268,693307,"Dingler, Dillon",1268,100,0.237,0.146,0.301,0.383,0.287,0.328,0.271,78,329,89.1,15,2287,88.7,88.82,174,658,610,0.09999999999999432,6.41,106,151,123,146,299,326,294,"7.792","-7.792","70.6","7.6",348,238,51,15,3,9,92,26.4,12,3.4,2.41336,0.53655,0.21041,-0.00965,"92.0",155,45.378151260504204,7.563025210084033,5.172413793103448,5.67,-0.93,0.31,2.35,0.276,18,"-0.614511041",0.31,0.447,"0.614511041",-0.034,-0.033999999999999975,-0.064,-0.041,26.4,"36.8",10.957358890936993,0.6450185978057024,39.535964199056195,0.48073959938366717,38.522721205622446,27.096075661714107
1261,645801,"Ford, Mike",1261,100,0.212,0.212,0.251,0.424,0.312,0.299,0.203,59,278,88.2,20.1,2242,87.7,87.98,163,555,706,0.29999999999999716,6.44,116,145,128,152,294,324,296,"0.679","-0.679","68.3","6.9",312,184,35,6,1,17,95,30.4,26,8.3,2.61398,0.39894,0.18203,-0.15251,"92.3",148,41.84782608695652,13.586956521739129,8.012820512820513,5.73,-1.36,-0.19,2.28,0.295,25,"-0.053846154",0.288,0.393,"0.053846154",0.009,0.007000000000000006,0.031,0.013,29.4,"37.6",13.597937076906788,-6.6416821996273105,28.66352735354395,0.533678756476684,34.8038272660298,33.094881867101456
1246,516416,"Segura, Jean",1246,100,0.219,0.06,0.251,0.279,0.248,0.28,0.239,66,301,87.1,3.1,2266,89.3,89.51,121,629,617,0.20000000000000284,6.47,110,150,117,148,304,317,286,"22.64","-22.64","69.0","6.5",324,255,56,5,2,3,47,14.5,20,6.2,2.28051,0.62403,0.30659,0.14676,"91.6",128,38.82352941176471,3.5294117647058822,2.7777777777777777,5.79,-1.03,0.15,2.21,0.272,9,"-1.817014446",0.291,0.34,"1.817014446",-0.02,-0.01899999999999996,-0.061,-0.032,19.2,"39.4",2.634440018580078,6.474085008927656,26.821377461394757,0.3617021276595745,38.92420512304904,30.47145902020685
1244,676701,"Trejo, Alan",1244,100,0.206,0.081,0.254,0.287,0.239,0.257,0.22,64,310,84.9,13.5,2276,88.6,89.07,149,657,587,0.5,6.38,107,151,114,147,306,326,292,"18.387","-18.387","64.6","6.8",336,243,47,13,0,4,73,21.7,18,5.4,2.39509,0.53291,0.28723,-0.09235,"90.1",156,23.868312757201647,4.526748971193416,3.273809523809524,5.76,-0.36,0.14,2.29,0.252,11,"-1.478054662",0.266,0.315,"1.478054662",-0.014,-0.014000000000000012,-0.028,-0.018,22.7,"38.3",11.790793670208483,1.6086651274905375,36.63228447393993,0.4932975871313673,36.51892359138599,33.127893203045524
1242,596117,"Stubbs, Garrett",1242,100,0.206,0.065,0.279,0.271,0.256,0.23,0.179,57,277,77.1,17.7,2277,89,89.09,145,602,640,0.09999999999999432,6.35,111,145,105,150,284,318,292,"18.997","-18.997","63.1","6.8",312,200,45,8,2,2,79,25.3,26,8.3,2.32566,0.614,0.30593,-0.15392,"89.5",141,13,0,0,5.77,-0.77,-0.21,2.24,0.287,0,"-1.529549114",0.264,0.224,"1.529549114",0.027,0.022999999999999965,0.047,0.026,24.1,"38.3",8.704976139041138,-5.81323118906266,27.527962561855627,0.5127118644067796,33.87496690869692,25.37436714408708
1237,660766,"Yepez, Juan",1237,100,0.263,0.14,0.306,0.404,0.314,0.297,0.251,75,285,85.2,11.2,2265,88.4,88.82,143,622,615,0.3999999999999915,6.47,109,150,123,146,303,322,293,"1.817","-1.817","69.2","7.2",313,228,51,16,0,8,61,19.5,22,7,2.41215,0.54274,0.33019,-0.07444,"90.8",146,33.771929824561404,6.140350877192982,4.472843450479233,5.82,-0.22,0.27,2.27,0.317,14,"-0.146887631",0.309,0.356,"0.146887631",0.012,0.008000000000000007,0.048,0.017,23,"38.4",7.425601227722822,-1.2676049885417606,30.671261515000257,0.523719165085389,36.241734040288975,25.891163171075036
